Imobiliaria,Banheiros,Quartos,Tamanho,Latitude,Longitude,Dias_Anuncio,VL_Aluguel,Dia,Mes,Ano
RentDigs.com,1.0,1.0,741,32.8239,-96.681,1824,825.0,17,9,2019
RentDigs.com,1.0,1.0,652,32.8239,-96.681,1824,774.0,17,9,2019
RentDigs.com,1.0,1.0,701,32.8239,-96.681,1824,775.0,17,9,2019
RentDigs.com,1.0,1.0,630,32.7693,-96.6848,1824,750.0,17,9,2019
RentDigs.com,1.0,1.0,630,32.7693,-96.6848,1824,720.0,17,9,2019
RentDigs.com,2.0,2.0,1099,32.7826,-96.777,1824,2575.0,17,9,2019
RentDigs.com,1.0,2.0,576,32.7826,-96.777,1824,1645.0,17,9,2019
RentDigs.com,1.0,1.0,663,32.7826,-96.777,1824,1057.0,17,9,2019
RentDigs.com,2.0,2.0,1472,32.7826,-96.777,1824,3405.0,17,9,2019
RentDigs.com,1.0,1.0,1082,32.7826,-96.777,1824,1650.0,17,9,2019
RentDigs.com,1.0,1.0,739,32.7826,-96.777,1824,1800.0,17,9,2019
RentDigs.com,1.0,1.0,623,32.7907,-96.7501,1824,1009.0,17,9,2019
RentDigs.com,1.0,1.0,730,32.8123,-96.8146,1824,1489.0,17,9,2019
RentDigs.com,1.0,2.0,504,32.8123,-96.8146,1824,1075.0,17,9,2019
RentDigs.com,2.0,2.0,1242,32.8123,-96.8146,1824,1639.0,17,9,2019
RentDigs.com,1.0,1.0,861,32.8123,-96.8146,1824,1380.0,17,9,2019
RentDigs.com,2.0,2.0,830,32.8436,-96.7006,1824,1005.0,17,9,2019
RentDigs.com,1.0,1.0,569,32.7532,-96.8388,1824,1350.0,17,9,2019
RentDigs.com,1.0,1.0,716,32.7532,-96.8388,1824,1495.0,17,9,2019
RentDigs.com,1.0,1.0,558,32.7532,-96.8388,1824,1275.0,17,9,2019
RentDigs.com,1.0,1.0,637,32.7532,-96.8388,1824,1425.0,17,9,2019
RentDigs.com,1.0,1.0,753,32.7532,-96.8388,1824,1200.0,17,9,2019
RentDigs.com,1.0,2.0,706,32.7863,-96.8205,1824,1398.0,17,9,2019
RentDigs.com,2.0,2.0,1344,32.7863,-96.8205,1824,1769.0,17,9,2019
RentDigs.com,1.0,1.0,750,32.7863,-96.8205,1824,1539.0,17,9,2019
RentDigs.com,1.0,2.0,1327,32.7863,-96.8205,1824,1635.0,17,9,2019
RentDigs.com,2.0,2.0,1166,32.8369,-96.7951,1824,2175.0,17,9,2019
RentDigs.com,1.0,1.0,691,32.8004,-96.7887,1824,1100.0,17,9,2019
RentDigs.com,2.0,2.0,1267,32.8004,-96.7887,1824,2470.0,17,9,2019
RentDigs.com,1.0,1.0,783,32.7447,-96.803,1824,1194.0,17,9,2019
RentDigs.com,2.0,2.0,1110,32.7447,-96.803,1824,1521.0,17,9,2019
RentDigs.com,1.0,1.0,843,32.787,-96.7983,1824,1457.0,17,9,2019
RentDigs.com,1.0,1.0,906,32.787,-96.7983,1824,1401.0,17,9,2019
RentDigs.com,2.0,2.0,1310,32.4797,-96.9807,1823,1835.0,18,9,2019
RentDigs.com,1.0,1.0,695,32.4797,-96.9807,1823,1100.0,18,9,2019
RentDigs.com,2.0,2.0,993,32.5807,-97.138,1823,1330.0,18,9,2019
RentDigs.com,1.0,1.0,751,32.5807,-97.138,1823,1200.0,18,9,2019
RentDigs.com,1.0,1.0,784,32.5807,-97.138,1823,1208.0,18,9,2019
RentDigs.com,1.0,1.0,809,32.9314,-97.0956,1823,1179.0,18,9,2019
RentDigs.com,2.0,2.0,1100,32.9314,-97.0956,1823,1869.0,18,9,2019
RentDigs.com,2.0,2.0,900,32.9314,-97.0956,1823,1240.0,18,9,2019
RentDigs.com,1.0,2.0,900,32.9314,-97.0956,1823,1163.0,18,9,2019
RentDigs.com,2.0,3.0,1331,32.9314,-97.0956,1823,1762.0,18,9,2019
RentDigs.com,2.0,2.0,954,32.8524,-97.0886,1823,1298.0,18,9,2019
RentDigs.com,2.0,2.0,860,32.3475,-97.3863,1823,949.0,18,9,2019
RentDigs.com,2.0,2.0,1110,32.5284,-97.3119,1823,1253.0,18,9,2019
RentDigs.com,2.0,2.0,1013,32.8281,-97.145,1823,1288.0,18,9,2019
RentDigs.com,2.0,2.0,990,32.8281,-97.145,1823,1418.0,18,9,2019
RentDigs.com,1.0,2.0,869,32.8281,-97.145,1823,925.0,18,9,2019
RentDigs.com,1.0,1.0,650,32.8525,-97.1399,1823,708.0,18,9,2019
RentDigs.com,1.0,2.0,912,32.8525,-97.1399,1823,1329.0,18,9,2019
RentDigs.com,2.0,2.0,1166,32.91,-97.5572,1823,1425.0,18,9,2019
RentDigs.com,1.0,1.0,784,32.91,-97.5572,1823,1075.0,18,9,2019
RentDigs.com,2.0,2.0,1208,32.91,-97.5572,1824,1495.0,17,9,2019
RentDigs.com,1.0,1.0,750,32.6541,-97.095,1824,915.0,17,9,2019
RentDigs.com,1.0,1.0,660,32.6548,-97.1587,1824,910.0,17,9,2019
RentDigs.com,2.0,3.0,1180,32.6924,-97.1324,1824,1474.0,17,9,2019
RentDigs.com,1.0,1.0,704,32.6924,-97.1324,1824,819.0,17,9,2019
RentDigs.com,1.0,1.0,653,32.6924,-97.1324,1824,995.0,17,9,2019
RentDigs.com,2.0,2.0,1098,32.696,-97.0878,1824,1178.0,17,9,2019
RentDigs.com,2.0,2.0,1098,32.696,-97.0878,1824,1188.0,17,9,2019
RentDigs.com,1.0,1.0,490,32.696,-97.0878,1824,797.0,17,9,2019
RentDigs.com,2.0,2.0,1098,32.696,-97.0878,1824,1128.0,17,9,2019
RentDigs.com,1.0,1.0,705,32.7192,-97.1513,1824,842.0,17,9,2019
RentDigs.com,1.0,1.0,731,32.7583,-97.088,1824,895.0,17,9,2019
RentDigs.com,1.0,1.0,810,32.7583,-97.088,1824,955.0,17,9,2019
RentDigs.com,1.0,2.0,759,32.722,-97.083,1824,1015.0,17,9,2019
RentDigs.com,1.0,1.0,1023,32.722,-97.083,1824,950.0,17,9,2019
RentDigs.com,1.0,2.0,917,32.722,-97.083,1824,1025.0,17,9,2019
RentDigs.com,1.0,1.0,546,32.722,-97.083,1824,680.0,17,9,2019
RentDigs.com,2.0,3.0,1296,32.722,-97.083,1824,1325.0,17,9,2019
RentDigs.com,2.0,2.0,1011,32.7767,-97.0816,1824,1239.0,17,9,2019
RentDigs.com,1.0,1.0,620,32.7767,-97.0816,1824,765.0,17,9,2019
RentDigs.com,1.0,1.0,703,32.7767,-97.0816,1824,990.0,17,9,2019
RentDigs.com,2.0,2.0,1083,32.7767,-97.0816,1824,1155.0,17,9,2019
RentDigs.com,2.0,2.0,1011,32.7767,-97.0816,1824,1239.0,17,9,2019
RentDigs.com,2.0,2.0,884,32.7767,-97.0816,1824,1140.0,17,9,2019
RentDigs.com,1.0,1.0,802,31.2859,-94.808,1824,850.0,17,9,2019
RentDigs.com,1.0,2.0,870,32.5175,-95.4297,1824,800.0,17,9,2019
RentDigs.com,2.0,2.0,1040,32.2973,-95.2029,1824,1120.0,17,9,2019
RentDigs.com,1.0,1.0,632,32.2973,-95.2029,1824,885.0,17,9,2019
RentDigs.com,2.0,3.0,1304,32.2973,-95.2029,1824,1300.0,17,9,2019
RentDigs.com,1.0,1.0,590,32.275,-95.3017,1824,623.0,17,9,2019
RentDigs.com,1.0,1.0,590,32.275,-95.3017,1824,623.0,17,9,2019
RentDigs.com,1.0,1.0,603,32.275,-95.3017,1824,650.0,17,9,2019
RentDigs.com,1.0,1.0,603,32.275,-95.3017,1824,625.0,17,9,2019
RentDigs.com,1.0,1.0,510,32.275,-95.3017,1824,577.0,17,9,2019
RentDigs.com,2.0,2.0,830,32.275,-95.3017,1824,781.0,17,9,2019
RentDigs.com,1.0,2.0,825,32.275,-95.3017,1824,800.0,17,9,2019
RentDigs.com,2.0,2.0,1015,32.275,-95.3017,1824,1130.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.3252,-95.2948,1824,1109.0,17,9,2019
RentDigs.com,2.0,2.0,840,32.3252,-95.2948,1824,505.0,17,9,2019
RentDigs.com,1.0,1.0,820,32.3252,-95.2948,1824,1224.0,17,9,2019
RentDigs.com,2.0,2.0,840,32.3252,-95.2948,1824,505.0,17,9,2019
RentDigs.com,1.0,2.0,793,32.5548,-94.7807,1824,760.0,17,9,2019
RentDigs.com,1.0,1.0,738,32.5548,-94.7807,1824,696.0,17,9,2019
RentDigs.com,1.0,1.0,738,32.5548,-94.7807,1824,706.0,17,9,2019
RentDigs.com,1.0,2.0,894,32.5214,-94.8002,1824,729.0,17,9,2019
RentDigs.com,1.0,1.0,704,32.5214,-94.8002,1824,630.0,17,9,2019
RentDigs.com,2.0,3.0,1049,32.5214,-94.8002,1824,1010.0,17,9,2019
RentDigs.com,1.0,1.0,701,32.5214,-94.8002,1824,640.0,17,9,2019
RentDigs.com,2.0,2.0,805,33.4632,-94.0736,1824,563.0,17,9,2019
RentDigs.com,1.0,1.0,587,33.4632,-94.0736,1824,529.0,17,9,2019
RentDigs.com,2.0,2.0,825,33.4632,-94.0736,1824,602.0,17,9,2019
RentDigs.com,1.0,1.0,682,33.4632,-94.0736,1824,695.0,17,9,2019
RentDigs.com,2.0,2.0,1221,33.4632,-94.0736,1824,1051.0,17,9,2019
RentDigs.com,1.0,1.0,598,33.1472,-96.104,1824,375.0,17,9,2019
RentDigs.com,1.0,1.0,615,33.0023,-96.8406,1824,841.0,17,9,2019
RentDigs.com,2.0,2.0,964,33.0023,-96.8406,1824,1240.0,17,9,2019
RentDigs.com,2.0,2.0,1000,33.0023,-96.8406,1824,1130.0,17,9,2019
RentDigs.com,1.0,1.0,678,32.9455,-96.7962,1824,855.0,17,9,2019
RentDigs.com,1.0,1.0,681,32.9455,-96.7962,1824,800.0,17,9,2019
RentDigs.com,2.0,2.0,1214,32.9455,-96.7962,1824,1720.0,17,9,2019
RentDigs.com,1.0,1.0,778,32.9455,-96.7962,1824,1116.0,17,9,2019
RentDigs.com,1.0,1.0,778,32.9455,-96.7962,1824,1116.0,17,9,2019
RentDigs.com,1.0,1.0,612,32.6857,-96.6013,1824,800.0,17,9,2019
RentDigs.com,1.0,2.0,813,32.6857,-96.6013,1824,930.0,17,9,2019
RentDigs.com,2.0,2.0,800,32.9954,-96.7849,1824,1044.0,17,9,2019
RentDigs.com,1.0,1.0,701,32.9954,-96.7849,1824,970.0,17,9,2019
RentDigs.com,2.0,2.0,1020,32.9954,-96.7849,1824,1270.0,17,9,2019
RentDigs.com,2.0,2.0,970,32.9661,-96.7988,1824,1275.0,17,9,2019
RentDigs.com,1.0,1.0,600,32.9661,-96.7988,1824,938.0,17,9,2019
RentDigs.com,2.0,2.0,1436,32.9661,-96.7988,1824,1758.0,17,9,2019
RentDigs.com,1.0,1.0,874,32.9661,-96.7988,1824,975.0,17,9,2019
RentDigs.com,1.0,1.0,735,32.9661,-96.7988,1824,1289.0,17,9,2019
RentDigs.com,1.0,2.0,890,32.9661,-96.7988,1824,1563.0,17,9,2019
RentDigs.com,1.0,1.0,650,32.7962,-96.7735,1824,1200.0,17,9,2019
RentDigs.com,2.0,2.0,1189,32.9395,-96.8387,1824,1838.0,17,9,2019
RentDigs.com,2.0,2.0,1167,32.9395,-96.8387,1824,1515.0,17,9,2019
RentDigs.com,1.0,1.0,820,32.9395,-96.8387,1824,1341.0,17,9,2019
RentDigs.com,2.0,2.0,1167,32.9395,-96.8387,1824,1515.0,17,9,2019
RentDigs.com,1.0,2.0,805,32.9108,-96.7321,1824,1020.0,17,9,2019
RentDigs.com,2.0,2.0,897,32.9108,-96.7321,1824,989.0,17,9,2019
RentDigs.com,2.0,2.0,1080,32.9108,-96.7321,1824,1298.0,17,9,2019
RentDigs.com,1.0,2.0,814,32.8772,-96.7093,1824,1031.0,17,9,2019
RentDigs.com,2.0,2.0,968,32.6692,-96.8751,1824,975.0,17,9,2019
RentDigs.com,1.0,1.0,840,32.829,-96.8458,1824,1641.0,17,9,2019
RentDigs.com,1.0,1.0,756,32.829,-96.8458,1824,1220.0,17,9,2019
RentDigs.com,1.0,1.0,847,32.9158,-96.8961,1824,1262.0,17,9,2019
RentDigs.com,2.0,2.0,1184,32.9158,-96.8961,1824,1934.0,17,9,2019
RentDigs.com,1.0,1.0,847,32.9158,-96.8961,1824,1262.0,17,9,2019
RentDigs.com,2.0,2.0,1158,32.9158,-96.8961,1824,1513.0,17,9,2019
RentDigs.com,2.0,2.0,1059,32.7057,-96.8747,1824,975.0,17,9,2019
RentDigs.com,1.0,1.0,445,32.878,-96.7511,1824,904.0,17,9,2019
RentDigs.com,1.0,1.0,751,32.878,-96.7511,1824,1413.0,17,9,2019
RentDigs.com,1.0,1.0,761,32.878,-96.7511,1824,1533.0,17,9,2019
RentDigs.com,1.0,1.0,640,32.9012,-96.7916,1824,860.0,17,9,2019
RentDigs.com,2.0,2.0,963,32.8239,-96.681,1824,960.0,17,9,2019
RentDigs.com,1.0,1.0,701,32.8239,-96.681,1824,775.0,17,9,2019
RentDigs.com,1.0,2.0,582,32.7826,-96.777,1824,1670.0,17,9,2019
RentDigs.com,1.0,1.0,764,32.7826,-96.777,1824,1930.0,17,9,2019
RentDigs.com,1.0,1.0,832,32.7826,-96.777,1824,2175.0,17,9,2019
RentDigs.com,1.0,1.0,764,32.7826,-96.777,1824,1955.0,17,9,2019
RentDigs.com,1.0,1.0,845,32.7826,-96.777,1824,2205.0,17,9,2019
RentDigs.com,1.0,2.0,855,32.7907,-96.7501,1824,1283.0,17,9,2019
RentDigs.com,2.0,2.0,926,32.7907,-96.7501,1824,1358.0,17,9,2019
RentDigs.com,2.0,2.0,1039,32.8123,-96.8146,1824,1785.0,17,9,2019
RentDigs.com,1.0,1.0,668,32.8123,-96.8146,1824,1240.0,17,9,2019
RentDigs.com,1.0,1.0,658,32.8436,-96.7006,1824,1166.0,17,9,2019
RentDigs.com,2.0,2.0,830,32.8436,-96.7006,1824,1005.0,17,9,2019
RentDigs.com,1.0,1.0,658,32.8436,-96.7006,1824,1091.0,17,9,2019
RentDigs.com,2.0,2.0,1096,32.8261,-96.7472,1824,1555.0,17,9,2019
RentDigs.com,1.0,1.0,650,32.8261,-96.7472,1824,1199.0,17,9,2019
RentDigs.com,1.0,1.0,640,32.8162,-96.8887,1824,900.0,17,9,2019
RentDigs.com,1.0,1.0,640,32.8162,-96.8887,1824,900.0,17,9,2019
RentDigs.com,1.0,1.0,640,32.8162,-96.8887,1824,920.0,17,9,2019
RentDigs.com,2.0,2.0,1190,32.8472,-96.827,1824,1699.0,17,9,2019
RentDigs.com,1.0,1.0,569,32.7532,-96.8388,1824,1380.0,17,9,2019
RentDigs.com,1.0,2.0,578,32.7863,-96.8205,1824,1079.0,17,9,2019
RentDigs.com,2.0,2.0,1100,32.7863,-96.8205,1824,1649.0,17,9,2019
RentDigs.com,1.0,1.0,704,32.8302,-96.7724,1824,1245.0,17,9,2019
RentDigs.com,2.0,2.0,872,32.8302,-96.7724,1824,1525.0,17,9,2019
RentDigs.com,2.0,1.0,959,32.8004,-96.7887,1824,1805.0,17,9,2019
RentDigs.com,1.0,1.0,718,32.7447,-96.803,1824,1145.0,17,9,2019
RentDigs.com,2.0,2.0,1418,32.7809,-96.8035,1824,1840.0,17,9,2019
RentDigs.com,2.0,2.0,1227,32.787,-96.7983,1824,2422.0,17,9,2019
RentDigs.com,1.0,1.0,873,32.4797,-96.9807,1823,1300.0,18,9,2019
RentDigs.com,2.0,2.0,1138,32.5807,-97.138,1823,1500.0,18,9,2019
RentDigs.com,1.0,1.0,711,32.5807,-97.138,1823,1087.0,18,9,2019
RentDigs.com,1.0,1.0,794,32.5807,-97.138,1823,1108.0,18,9,2019
RentDigs.com,2.0,2.0,1188,32.9314,-97.0956,1823,2100.0,18,9,2019
RentDigs.com,1.0,1.0,793,32.9314,-97.0956,1823,1100.0,18,9,2019
RentDigs.com,2.0,2.0,1134,32.9314,-97.0956,1823,1675.0,18,9,2019
RentDigs.com,1.0,1.0,888,32.8255,-97.1039,1823,949.0,18,9,2019
RentDigs.com,1.0,1.0,570,32.8255,-97.1039,1823,891.0,18,9,2019
RentDigs.com,1.0,1.0,973,32.8524,-97.0886,1823,1260.0,18,9,2019
RentDigs.com,1.0,1.0,844,32.8524,-97.0886,1823,1008.0,18,9,2019
RentDigs.com,1.0,1.0,973,32.8524,-97.0886,1823,1355.0,18,9,2019
RentDigs.com,2.0,2.0,946,32.8524,-97.0886,1823,1180.0,18,9,2019
RentDigs.com,2.0,2.0,1059,32.8524,-97.0886,1823,1629.0,18,9,2019
RentDigs.com,2.0,2.0,1151,32.8524,-97.0886,1823,1288.0,18,9,2019
RentDigs.com,2.0,3.0,1392,32.8524,-97.0886,1823,2299.0,18,9,2019
RentDigs.com,2.0,2.0,925,32.3475,-97.3863,1823,1007.0,18,9,2019
RentDigs.com,1.0,1.0,750,32.8281,-97.145,1823,854.0,18,9,2019
RentDigs.com,1.0,2.0,995,32.8281,-97.145,1823,1225.0,18,9,2019
RentDigs.com,1.0,1.0,740,32.8525,-97.1399,1823,1064.0,18,9,2019
RentDigs.com,2.0,2.0,900,32.8525,-97.1399,1823,1067.0,18,9,2019
RentDigs.com,1.0,2.0,940,32.8525,-97.1399,1823,1065.0,18,9,2019
RentDigs.com,1.0,1.0,740,32.8525,-97.1399,1823,1064.0,18,9,2019
RentDigs.com,2.0,2.0,1208,32.91,-97.5572,1823,1495.0,18,9,2019
RentDigs.com,2.0,2.0,1208,32.91,-97.5572,1823,1600.0,18,9,2019
RentDigs.com,1.0,1.0,725,32.91,-97.5572,1823,975.0,18,9,2019
RentDigs.com,2.0,2.0,1050,32.6548,-97.1587,1824,1379.0,17,9,2019
RentDigs.com,1.0,0.0,2336,32.6548,-97.1587,1824,1775.0,17,9,2019
RentDigs.com,1.0,1.0,704,32.6924,-97.1324,1824,819.0,17,9,2019
RentDigs.com,2.0,3.0,1306,32.6924,-97.1324,1824,1665.0,17,9,2019
RentDigs.com,1.0,2.0,940,32.7192,-97.1513,1824,1255.0,17,9,2019
RentDigs.com,1.0,1.0,645,32.7583,-97.088,1824,801.0,17,9,2019
RentDigs.com,1.0,1.0,624,32.7583,-97.088,1824,845.0,17,9,2019
RentDigs.com,1.0,1.0,611,32.7583,-97.088,1824,695.0,17,9,2019
RentDigs.com,2.0,2.0,1141,32.7583,-97.088,1824,1125.0,17,9,2019
RentDigs.com,2.0,3.0,1345,32.722,-97.083,1824,1792.0,17,9,2019
RentDigs.com,1.0,1.0,780,32.722,-97.083,1824,1131.0,17,9,2019
RentDigs.com,2.0,2.0,988,32.722,-97.083,1824,1110.0,17,9,2019
RentDigs.com,2.0,3.0,1775,32.722,-97.083,1824,1595.0,17,9,2019
RentDigs.com,2.0,2.0,957,32.7767,-97.0816,1824,1220.0,17,9,2019
RentDigs.com,1.0,1.0,616,32.7767,-97.0816,1824,915.0,17,9,2019
RentDigs.com,2.0,2.0,1046,32.7767,-97.0816,1824,1130.0,17,9,2019
RentDigs.com,1.0,1.0,678,32.7767,-97.0816,1824,1007.0,17,9,2019
RentDigs.com,2.0,2.0,1050,32.7767,-97.0816,1824,1205.0,17,9,2019
RentDigs.com,1.0,1.0,590,32.275,-95.3017,1824,598.0,17,9,2019
RentDigs.com,2.0,2.0,1000,32.275,-95.3017,1824,895.0,17,9,2019
RentDigs.com,2.0,2.0,966,32.275,-95.3017,1824,1064.0,17,9,2019
RentDigs.com,2.0,3.0,1225,32.275,-95.3017,1824,1205.0,17,9,2019
RentDigs.com,2.0,2.0,840,32.3252,-95.2948,1824,999.0,17,9,2019
RentDigs.com,2.0,2.0,840,32.3252,-95.2948,1824,505.0,17,9,2019
RentDigs.com,2.0,2.0,1042,32.5548,-94.7807,1824,980.0,17,9,2019
RentDigs.com,1.0,1.0,706,32.5548,-94.7807,1824,825.0,17,9,2019
RentDigs.com,1.0,2.0,883,32.5548,-94.7807,1824,725.0,17,9,2019
RentDigs.com,1.0,1.0,660,32.5548,-94.7807,1824,650.0,17,9,2019
RentDigs.com,2.0,2.0,983,32.5548,-94.7807,1824,769.0,17,9,2019
RentDigs.com,1.0,1.0,738,32.5548,-94.7807,1824,696.0,17,9,2019
RentDigs.com,1.0,1.0,731,32.5548,-94.7807,1824,875.0,17,9,2019
RentDigs.com,1.0,1.0,704,32.5214,-94.8002,1824,630.0,17,9,2019
RentDigs.com,1.0,1.0,704,32.5214,-94.8002,1824,630.0,17,9,2019
RentDigs.com,1.0,1.0,680,33.4632,-94.0736,1824,609.0,17,9,2019
RentDigs.com,1.0,1.0,680,33.4632,-94.0736,1824,575.0,17,9,2019
RentDigs.com,2.0,2.0,805,33.4632,-94.0736,1824,563.0,17,9,2019
RentDigs.com,2.0,2.0,825,33.4632,-94.0736,1824,602.0,17,9,2019
RentDigs.com,2.0,2.0,825,33.4632,-94.0736,1824,602.0,17,9,2019
RentDigs.com,1.0,1.0,871,33.4632,-94.0736,1824,706.0,17,9,2019
RentDigs.com,2.0,3.0,1122,33.4632,-94.0736,1824,716.0,17,9,2019
RentDigs.com,2.0,2.0,1228,33.4632,-94.0736,1824,1128.0,17,9,2019
RentDigs.com,2.0,3.0,1735,33.3451,-96.5754,1824,1500.0,17,9,2019
RentDigs.com,1.0,2.0,930,33.0713,-96.0882,1824,930.0,17,9,2019
RentDigs.com,1.0,1.0,654,33.1472,-96.104,1824,605.0,17,9,2019
RentDigs.com,2.0,2.0,956,33.0023,-96.8406,1824,1104.0,17,9,2019
RentDigs.com,2.0,2.0,985,33.0023,-96.8406,1824,1125.0,17,9,2019
RentDigs.com,1.0,1.0,800,33.0023,-96.8406,1824,1247.0,17,9,2019
RentDigs.com,1.0,1.0,960,33.0023,-96.8406,1824,1279.0,17,9,2019
RentDigs.com,2.0,2.0,1211,32.9455,-96.7962,1824,1575.0,17,9,2019
RentDigs.com,1.0,1.0,748,32.9455,-96.7962,1824,950.0,17,9,2019
RentDigs.com,1.0,1.0,817,32.9455,-96.7962,1824,1007.0,17,9,2019
RentDigs.com,1.0,1.0,752,32.9455,-96.7962,1824,1100.0,17,9,2019
RentDigs.com,1.0,1.0,678,32.9455,-96.7962,1824,1070.0,17,9,2019
RentDigs.com,1.0,1.0,610,32.9455,-96.7962,1824,900.0,17,9,2019
RentDigs.com,2.0,2.0,1450,32.9455,-96.7962,1824,1267.0,17,9,2019
RentDigs.com,2.0,3.0,1612,32.9455,-96.7962,1824,2314.0,17,9,2019
RentDigs.com,1.0,1.0,861,32.9455,-96.7962,1824,1160.0,17,9,2019
RentDigs.com,2.0,2.0,1182,32.9455,-96.7962,1824,1525.0,17,9,2019
RentDigs.com,1.0,1.0,594,32.6857,-96.6013,1824,655.0,17,9,2019
RentDigs.com,1.0,2.0,700,32.6857,-96.6013,1824,775.0,17,9,2019
RentDigs.com,2.0,2.0,800,32.9954,-96.7849,1824,1020.0,17,9,2019
RentDigs.com,1.0,1.0,575,32.9954,-96.7849,1824,842.0,17,9,2019
RentDigs.com,2.0,2.0,1090,32.9661,-96.7988,1824,1590.0,17,9,2019
RentDigs.com,2.0,2.0,970,32.9661,-96.7988,1824,1275.0,17,9,2019
RentDigs.com,2.0,2.0,792,32.9661,-96.7988,1824,1646.0,17,9,2019
RentDigs.com,2.0,2.0,1698,32.9395,-96.8387,1824,2556.0,17,9,2019
RentDigs.com,1.0,1.0,557,32.9395,-96.8387,1824,1373.0,17,9,2019
RentDigs.com,1.0,1.0,741,32.9108,-96.7321,1824,875.0,17,9,2019
RentDigs.com,1.0,1.0,770,32.9108,-96.7321,1824,885.0,17,9,2019
RentDigs.com,1.0,1.0,799,32.9108,-96.7321,1824,925.0,17,9,2019
RentDigs.com,1.0,1.0,759,32.9108,-96.7321,1824,899.0,17,9,2019
RentDigs.com,2.0,2.0,861,32.9108,-96.7321,1824,1150.0,17,9,2019
RentDigs.com,1.0,1.0,708,32.9333,-96.7835,1824,1299.0,17,9,2019
RentDigs.com,2.0,2.0,985,32.8772,-96.7093,1824,1030.0,17,9,2019
RentDigs.com,2.0,2.0,878,32.8772,-96.7093,1824,894.0,17,9,2019
RentDigs.com,2.0,2.0,1165,32.8772,-96.7093,1824,1300.0,17,9,2019
RentDigs.com,1.0,1.0,572,32.8772,-96.7093,1824,625.0,17,9,2019
RentDigs.com,2.0,2.0,1013,32.8772,-96.7093,1824,1210.0,17,9,2019
RentDigs.com,2.0,2.0,773,32.6692,-96.8751,1824,945.0,17,9,2019
RentDigs.com,2.0,2.0,800,32.6692,-96.8751,1824,970.0,17,9,2019
RentDigs.com,1.0,1.0,661,32.6692,-96.8751,1824,900.0,17,9,2019
RentDigs.com,1.0,1.0,672,32.6692,-96.8751,1824,905.0,17,9,2019
RentDigs.com,1.0,2.0,964,32.6854,-96.9366,1824,1100.0,17,9,2019
RentDigs.com,1.0,1.0,663,32.829,-96.8458,1824,1195.0,17,9,2019
RentDigs.com,1.0,1.0,596,32.829,-96.8458,1824,1227.0,17,9,2019
RentDigs.com,1.0,2.0,580,32.829,-96.8458,1824,1185.0,17,9,2019
RentDigs.com,2.0,2.0,1065,32.829,-96.8458,1824,1495.0,17,9,2019
RentDigs.com,1.0,1.0,781,32.9158,-96.8961,1824,1418.0,17,9,2019
RentDigs.com,1.0,2.0,700,32.9158,-96.8961,1824,1305.0,17,9,2019
RentDigs.com,2.0,2.0,1059,32.7057,-96.8747,1824,975.0,17,9,2019
RentDigs.com,2.0,3.0,1602,32.6544,-96.8429,1824,1500.0,17,9,2019
RentDigs.com,1.0,1.0,450,32.878,-96.7511,1824,869.0,17,9,2019
RentDigs.com,1.0,1.0,590,32.878,-96.7511,1824,775.0,17,9,2019
RentDigs.com,1.0,1.0,570,32.878,-96.7511,1824,930.0,17,9,2019
RentDigs.com,1.0,1.0,758,32.878,-96.7511,1824,870.0,17,9,2019
RentDigs.com,1.0,1.0,550,32.878,-96.7511,1824,930.0,17,9,2019
RentDigs.com,2.0,2.0,1188,32.878,-96.7511,1824,2182.0,17,9,2019
RentDigs.com,2.0,2.0,1245,32.878,-96.7511,1824,1375.0,17,9,2019
RentDigs.com,1.0,1.0,806,32.878,-96.7511,1824,1080.0,17,9,2019
RentDigs.com,2.0,2.0,989,32.878,-96.7511,1824,1195.0,17,9,2019
RentDigs.com,1.0,1.0,558,32.9012,-96.7916,1824,840.0,17,9,2019
RentDigs.com,1.0,1.0,748,32.8239,-96.681,1824,844.0,17,9,2019
RentDigs.com,1.0,1.0,745,32.8239,-96.681,1824,765.0,17,9,2019
RentDigs.com,1.0,1.0,652,32.8239,-96.681,1824,819.0,17,9,2019
RentDigs.com,1.0,1.0,702,32.8239,-96.681,1824,845.0,17,9,2019
RentDigs.com,1.0,1.0,606,32.8239,-96.681,1824,760.0,17,9,2019
RentDigs.com,1.0,1.0,630,32.7693,-96.6848,1824,750.0,17,9,2019
RentDigs.com,2.0,2.0,1018,32.7693,-96.6848,1824,930.0,17,9,2019
RentDigs.com,2.0,3.0,1685,32.7693,-96.6848,1824,1450.0,17,9,2019
RentDigs.com,1.0,1.0,1247,32.7826,-96.777,1824,1944.0,17,9,2019
RentDigs.com,2.0,2.0,1099,32.7826,-96.777,1824,2615.0,17,9,2019
RentDigs.com,2.0,2.0,1336,32.7826,-96.777,1824,3075.0,17,9,2019
RentDigs.com,1.0,1.0,650,32.7826,-96.777,1824,1171.0,17,9,2019
RentDigs.com,1.0,1.0,773,32.7826,-96.777,1824,1930.0,17,9,2019
RentDigs.com,1.0,1.0,700,32.865,-96.7876,1824,1268.0,17,9,2019
RentDigs.com,1.0,2.0,816,32.7124,-96.8386,1824,875.0,17,9,2019
RentDigs.com,1.0,1.0,623,32.7907,-96.7501,1824,1118.0,17,9,2019
RentDigs.com,1.0,1.0,508,32.7907,-96.7501,1824,901.0,17,9,2019
