Imobiliaria,Banheiros,Quartos,Tamanho,Latitude,Longitude,Dias_Anuncio,VL_Aluguel,Dia,Mes,Ano
RentDigs.com,2.0,2.0,1155,32.8524,-97.0886,1817,1652.0,18,9,2019
RentDigs.com,2.0,2.0,1011,32.8524,-97.0886,1817,1155.0,18,9,2019
RentDigs.com,2.0,3.0,1355,32.8524,-97.0886,1817,1775.0,18,9,2019
RentDigs.com,2.0,2.0,860,32.3475,-97.3863,1817,942.0,18,9,2019
RentDigs.com,1.0,1.0,742,32.3475,-97.3863,1817,897.0,18,9,2019
RentDigs.com,2.0,3.0,1362,32.8281,-97.145,1817,2163.0,18,9,2019
RentDigs.com,1.0,2.0,800,32.8525,-97.1399,1817,1069.0,18,9,2019
RentDigs.com,1.0,1.0,650,32.8525,-97.1399,1817,989.0,18,9,2019
RentDigs.com,1.0,1.0,664,32.8525,-97.1399,1817,790.0,18,9,2019
RentDigs.com,2.0,2.0,1166,32.91,-97.5572,1817,1425.0,18,9,2019
RentDigs.com,1.0,1.0,784,32.91,-97.5572,1818,1125.0,17,9,2019
RentDigs.com,1.0,1.0,660,32.6548,-97.1587,1818,870.0,17,9,2019
RentDigs.com,1.0,1.0,615,32.6548,-97.1587,1818,858.0,17,9,2019
RentDigs.com,2.0,2.0,965,32.6548,-97.1587,1818,1189.0,17,9,2019
RentDigs.com,1.0,2.0,926,32.6548,-97.1587,1818,1275.0,17,9,2019
RentDigs.com,1.0,2.0,848,32.688,-97.1905,1818,1140.0,17,9,2019
RentDigs.com,1.0,1.0,795,32.696,-97.0878,1818,993.0,17,9,2019
RentDigs.com,1.0,1.0,795,32.696,-97.0878,1818,1007.0,17,9,2019
RentDigs.com,1.0,1.0,685,32.7583,-97.088,1818,918.0,17,9,2019
RentDigs.com,2.0,2.0,970,32.7583,-97.088,1818,1045.0,17,9,2019
RentDigs.com,1.0,1.0,590,32.7583,-97.088,1818,745.0,17,9,2019
RentDigs.com,1.0,1.0,699,32.7583,-97.088,1818,915.0,17,9,2019
RentDigs.com,1.0,1.0,714,32.7583,-97.088,1818,920.0,17,9,2019
RentDigs.com,2.0,3.0,1345,32.722,-97.083,1818,1551.0,17,9,2019
RentDigs.com,1.0,1.0,970,32.7767,-97.0816,1818,1042.0,17,9,2019
RentDigs.com,1.0,1.0,800,32.7767,-97.0816,1818,900.0,17,9,2019
RentDigs.com,1.0,1.0,660,32.275,-95.3017,1818,695.0,17,9,2019
RentDigs.com,2.0,2.0,1192,32.275,-95.3017,1818,1214.0,17,9,2019
RentDigs.com,1.0,1.0,660,32.5548,-94.7807,1818,650.0,17,9,2019
RentDigs.com,2.0,2.0,970,32.5548,-94.7807,1818,950.0,17,9,2019
RentDigs.com,2.0,2.0,1154,33.4632,-94.0736,1818,992.0,17,9,2019
RentDigs.com,2.0,2.0,825,33.4632,-94.0736,1818,602.0,17,9,2019
RentDigs.com,1.0,1.0,525,33.2572,-95.9291,1818,775.0,17,9,2019
RentDigs.com,1.0,1.0,615,33.0023,-96.8406,1818,859.0,17,9,2019
RentDigs.com,2.0,2.0,975,33.0023,-96.8406,1818,1371.0,17,9,2019
RentDigs.com,2.0,2.0,1104,33.0023,-96.8406,1818,1560.0,17,9,2019
RentDigs.com,1.0,1.0,821,32.9455,-96.7962,1818,925.0,17,9,2019
RentDigs.com,2.0,2.0,1088,32.9455,-96.7962,1818,1265.0,17,9,2019
RentDigs.com,1.0,1.0,525,32.9954,-96.7849,1818,741.0,17,9,2019
RentDigs.com,1.0,1.0,525,32.9954,-96.7849,1818,741.0,17,9,2019
RentDigs.com,1.0,1.0,525,32.9954,-96.7849,1818,741.0,17,9,2019
RentDigs.com,1.0,1.0,525,32.9954,-96.7849,1818,741.0,17,9,2019
RentDigs.com,1.0,1.0,701,32.9954,-96.7849,1818,956.0,17,9,2019
RentDigs.com,1.0,1.0,788,32.9954,-96.7849,1818,963.0,17,9,2019
RentDigs.com,1.0,1.0,788,32.9954,-96.7849,1818,960.0,17,9,2019
RentDigs.com,1.0,2.0,893,32.9954,-96.7849,1818,1130.0,17,9,2019
RentDigs.com,1.0,1.0,780,32.9661,-96.7988,1818,1048.0,17,9,2019
RentDigs.com,2.0,2.0,792,32.9661,-96.7988,1818,1788.0,17,9,2019
RentDigs.com,1.0,1.0,833,32.9661,-96.7988,1818,1030.0,17,9,2019
RentDigs.com,1.0,1.0,735,32.9661,-96.7988,1818,1289.0,17,9,2019
RentDigs.com,2.0,2.0,792,32.9661,-96.7988,1818,1600.0,17,9,2019
RentDigs.com,2.0,2.0,792,32.9661,-96.7988,1818,1460.0,17,9,2019
RentDigs.com,1.0,1.0,977,32.9661,-96.7988,1818,1120.0,17,9,2019
RentDigs.com,2.0,3.0,792,32.9661,-96.7988,1818,2084.0,17,9,2019
RentDigs.com,1.0,1.0,792,32.9661,-96.7988,1818,1530.0,17,9,2019
RentDigs.com,2.0,2.0,1167,32.9395,-96.8387,1818,1417.0,17,9,2019
RentDigs.com,2.0,2.0,630,32.9108,-96.7321,1818,765.0,17,9,2019
RentDigs.com,1.0,1.0,770,32.9108,-96.7321,1818,755.0,17,9,2019
RentDigs.com,2.0,3.0,1152,32.9108,-96.7321,1818,1621.0,17,9,2019
RentDigs.com,1.0,2.0,540,32.9333,-96.7835,1818,785.0,17,9,2019
RentDigs.com,2.0,2.0,1172,32.9333,-96.7835,1818,1599.0,17,9,2019
RentDigs.com,1.0,1.0,708,32.9333,-96.7835,1818,1309.0,17,9,2019
RentDigs.com,1.0,1.0,612,32.8772,-96.7093,1818,850.0,17,9,2019
RentDigs.com,1.0,1.0,620,32.8772,-96.7093,1818,750.0,17,9,2019
RentDigs.com,2.0,3.0,1185,32.8772,-96.7093,1818,1330.0,17,9,2019
RentDigs.com,1.0,1.0,793,32.6692,-96.8751,1818,925.0,17,9,2019
RentDigs.com,1.0,1.0,741,32.6692,-96.8751,1818,895.0,17,9,2019
RentDigs.com,2.0,2.0,968,32.6692,-96.8751,1818,995.0,17,9,2019
RentDigs.com,2.0,2.0,800,32.6692,-96.8751,1818,950.0,17,9,2019
RentDigs.com,1.0,1.0,741,32.6692,-96.8751,1818,895.0,17,9,2019
RentDigs.com,2.0,2.0,773,32.6692,-96.8751,1818,945.0,17,9,2019
RentDigs.com,1.0,1.0,663,32.6854,-96.9366,1818,935.0,17,9,2019
RentDigs.com,1.0,2.0,964,32.6854,-96.9366,1818,1120.0,17,9,2019
RentDigs.com,1.0,2.0,524,32.829,-96.8458,1818,1111.0,17,9,2019
RentDigs.com,1.0,1.0,711,32.829,-96.8458,1818,1305.0,17,9,2019
RentDigs.com,1.0,1.0,825,32.829,-96.8458,1818,1281.0,17,9,2019
RentDigs.com,1.0,1.0,901,32.829,-96.8458,1818,1485.0,17,9,2019
RentDigs.com,1.0,1.0,757,32.829,-96.8458,1818,1370.0,17,9,2019
RentDigs.com,1.0,2.0,524,32.829,-96.8458,1818,1101.0,17,9,2019
RentDigs.com,1.0,1.0,779,32.829,-96.8458,1818,1475.0,17,9,2019
RentDigs.com,2.0,2.0,1481,32.829,-96.8458,1818,1660.0,17,9,2019
RentDigs.com,1.0,1.0,1197,32.9158,-96.8961,1818,1990.0,17,9,2019
RentDigs.com,1.0,1.0,849,32.9158,-96.8961,1818,1135.0,17,9,2019
RentDigs.com,1.5,1.0,1055,32.9158,-96.8961,1818,1740.0,17,9,2019
RentDigs.com,1.0,1.0,739,32.9158,-96.8961,1818,1510.0,17,9,2019
RentDigs.com,2.0,2.0,1059,32.7057,-96.8747,1818,975.0,17,9,2019
RentDigs.com,1.0,2.0,886,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,2.0,865,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,2.0,3.0,1230,32.7057,-96.8747,1818,1069.0,17,9,2019
RentDigs.com,2.0,3.0,1256,32.6544,-96.8429,1818,1269.0,17,9,2019
RentDigs.com,1.0,1.0,530,32.878,-96.7511,1818,874.0,17,9,2019
RentDigs.com,2.0,2.0,1265,32.878,-96.7511,1818,2327.0,17,9,2019
RentDigs.com,1.0,1.0,752,32.878,-96.7511,1818,1477.0,17,9,2019
RentDigs.com,1.0,1.0,614,32.878,-96.7511,1818,1527.0,17,9,2019
RentDigs.com,1.0,1.0,515,32.9012,-96.7916,1818,810.0,17,9,2019
RentDigs.com,1.0,1.0,558,32.9012,-96.7916,1818,890.0,17,9,2019
RentDigs.com,1.0,1.0,515,32.9012,-96.7916,1818,860.0,17,9,2019
RentDigs.com,1.0,1.0,609,32.9012,-96.7916,1818,860.0,17,9,2019
RentDigs.com,1.0,2.0,860,32.9012,-96.7916,1818,1386.0,17,9,2019
RentDigs.com,1.0,1.0,652,32.8239,-96.681,1818,719.0,17,9,2019
RentDigs.com,1.0,1.0,606,32.8239,-96.681,1818,760.0,17,9,2019
RentDigs.com,1.0,1.0,523,32.8239,-96.681,1818,719.0,17,9,2019
RentDigs.com,1.0,1.0,745,32.8239,-96.681,1818,844.0,17,9,2019
RentDigs.com,1.0,2.0,897,32.7693,-96.6848,1818,900.0,17,9,2019
RentDigs.com,1.0,1.0,630,32.7693,-96.6848,1818,750.0,17,9,2019
RentDigs.com,1.0,1.0,705,32.7693,-96.6848,1818,800.0,17,9,2019
RentDigs.com,1.0,1.0,663,32.7826,-96.777,1818,1085.0,17,9,2019
RentDigs.com,1.0,1.0,855,32.7826,-96.777,1818,2195.0,17,9,2019
RentDigs.com,1.0,1.0,799,32.7826,-96.777,1818,2085.0,17,9,2019
RentDigs.com,2.0,2.0,1344,32.7826,-96.777,1818,3205.0,17,9,2019
RentDigs.com,1.0,1.0,760,32.7826,-96.777,1818,1110.0,17,9,2019
RentDigs.com,1.0,1.0,806,32.7826,-96.777,1818,1548.0,17,9,2019
RentDigs.com,2.0,3.0,600,32.7826,-96.777,1818,2285.0,17,9,2019
RentDigs.com,2.0,2.0,1194,32.8123,-96.8146,1818,2099.0,17,9,2019
RentDigs.com,1.5,2.0,830,32.8436,-96.7006,1818,1005.0,17,9,2019
RentDigs.com,2.0,2.0,1222,32.8436,-96.7006,1818,1826.0,17,9,2019
RentDigs.com,2.0,2.0,869,32.7201,-96.6743,1818,879.0,17,9,2019
RentDigs.com,1.0,2.0,833,32.7201,-96.6743,1818,1000.0,17,9,2019
RentDigs.com,2.0,2.0,869,32.7201,-96.6743,1818,879.0,17,9,2019
RentDigs.com,1.0,2.0,760,32.8261,-96.7472,1818,1030.0,17,9,2019
RentDigs.com,1.0,1.0,642,32.8261,-96.7472,1818,1245.0,17,9,2019
RentDigs.com,2.0,2.0,900,32.8162,-96.8887,1818,1095.0,17,9,2019
RentDigs.com,1.0,1.0,771,32.8472,-96.827,1818,1260.0,17,9,2019
RentDigs.com,1.5,1.0,600,32.8472,-96.827,1818,1100.0,17,9,2019
RentDigs.com,1.0,2.0,690,32.7863,-96.8205,1818,1443.0,17,9,2019
RentDigs.com,2.0,2.0,983,32.8302,-96.7724,1818,1837.0,17,9,2019
RentDigs.com,2.0,2.0,1299,32.8004,-96.7887,1818,1670.0,17,9,2019
RentDigs.com,1.0,1.0,996,32.8004,-96.7887,1818,1559.0,17,9,2019
RentDigs.com,1.0,2.0,905,32.7447,-96.803,1818,1207.0,17,9,2019
RentDigs.com,1.0,1.0,784,32.5807,-97.138,1817,1148.0,18,9,2019
RentDigs.com,2.0,2.0,1512,32.5807,-97.138,1817,2135.0,18,9,2019
RentDigs.com,2.0,2.0,1084,32.5807,-97.138,1817,1475.0,18,9,2019
RentDigs.com,2.0,3.0,1331,32.9314,-97.0956,1817,1767.0,18,9,2019
RentDigs.com,1.0,2.0,900,32.9314,-97.0956,1817,1143.0,18,9,2019
RentDigs.com,1.0,2.0,800,32.9314,-97.0956,1817,1150.0,18,9,2019
RentDigs.com,1.0,1.0,798,32.9314,-97.0956,1817,1212.0,18,9,2019
RentDigs.com,2.0,2.0,1050,32.4293,-97.7612,1817,1495.0,18,9,2019
RentDigs.com,1.5,1.0,906,32.4293,-97.7612,1817,1295.0,18,9,2019
RentDigs.com,1.0,1.0,716,32.8255,-97.1039,1817,732.0,18,9,2019
RentDigs.com,2.0,2.0,1080,32.8255,-97.1039,1817,1056.0,18,9,2019
RentDigs.com,1.0,1.0,570,32.8255,-97.1039,1817,891.0,18,9,2019
RentDigs.com,1.0,1.0,751,32.8255,-97.1039,1817,720.0,18,9,2019
RentDigs.com,2.0,2.0,1018,32.8524,-97.0886,1817,1294.0,18,9,2019
RentDigs.com,2.0,2.0,1084,32.8524,-97.0886,1817,1468.0,18,9,2019
RentDigs.com,2.0,2.0,936,32.8524,-97.0886,1817,1130.0,18,9,2019
RentDigs.com,2.0,2.0,887,32.8524,-97.0886,1817,1056.0,18,9,2019
RentDigs.com,2.0,2.0,1018,32.8524,-97.0886,1817,1294.0,18,9,2019
RentDigs.com,1.0,1.0,650,32.8524,-97.0886,1817,889.0,18,9,2019
RentDigs.com,1.0,1.0,855,32.8524,-97.0886,1817,1074.0,18,9,2019
RentDigs.com,2.0,3.0,1392,32.8524,-97.0886,1817,2299.0,18,9,2019
RentDigs.com,1.0,1.0,742,32.3475,-97.3863,1817,876.0,18,9,2019
RentDigs.com,2.0,2.0,860,32.3475,-97.3863,1817,923.0,18,9,2019
RentDigs.com,1.0,2.0,893,32.8281,-97.145,1817,1227.0,18,9,2019
RentDigs.com,2.0,2.0,869,32.8281,-97.145,1817,900.0,18,9,2019
RentDigs.com,1.0,2.0,950,32.8281,-97.145,1817,953.0,18,9,2019
RentDigs.com,2.0,2.0,1069,32.8525,-97.1399,1817,1269.0,18,9,2019
RentDigs.com,2.0,2.0,937,32.8525,-97.1399,1817,1267.0,18,9,2019
RentDigs.com,1.0,1.0,784,32.91,-97.5572,1817,1050.0,18,9,2019
RentDigs.com,2.0,2.0,1208,32.91,-97.5572,1817,1540.0,18,9,2019
RentDigs.com,2.0,2.0,684,32.6548,-97.1587,1818,959.0,17,9,2019
RentDigs.com,1.0,1.0,615,32.6548,-97.1587,1818,833.0,17,9,2019
RentDigs.com,1.0,1.0,710,32.6548,-97.1587,1818,1019.0,17,9,2019
RentDigs.com,2.0,2.0,965,32.6548,-97.1587,1818,1237.0,17,9,2019
RentDigs.com,2.0,3.0,1061,32.6924,-97.1324,1818,1338.0,17,9,2019
RentDigs.com,1.0,1.0,630,32.6924,-97.1324,1818,779.0,17,9,2019
RentDigs.com,1.0,1.0,816,32.696,-97.0878,1818,975.0,17,9,2019
RentDigs.com,1.0,1.0,795,32.696,-97.0878,1818,945.0,17,9,2019
RentDigs.com,1.0,1.0,795,32.696,-97.0878,1818,1007.0,17,9,2019
RentDigs.com,1.0,2.0,920,32.7583,-97.088,1818,1000.0,17,9,2019
RentDigs.com,1.0,1.0,645,32.7583,-97.088,1818,801.0,17,9,2019
RentDigs.com,2.0,2.0,929,32.7583,-97.088,1818,1050.0,17,9,2019
RentDigs.com,1.0,1.0,674,32.7583,-97.088,1818,819.0,17,9,2019
RentDigs.com,1.0,1.0,575,32.7583,-97.088,1818,835.0,17,9,2019
RentDigs.com,1.5,2.0,1008,32.722,-97.083,1818,1080.0,17,9,2019
RentDigs.com,1.0,1.0,546,32.722,-97.083,1818,575.0,17,9,2019
RentDigs.com,2.0,3.0,1296,32.722,-97.083,1818,1325.0,17,9,2019
RentDigs.com,1.0,1.0,704,32.7767,-97.0816,1818,1055.0,17,9,2019
RentDigs.com,2.0,2.0,927,32.7767,-97.0816,1818,860.0,17,9,2019
RentDigs.com,2.0,2.0,840,32.3252,-95.2948,1818,505.0,17,9,2019
RentDigs.com,2.0,2.0,1104,32.5548,-94.7807,1818,800.0,17,9,2019
RentDigs.com,2.0,2.0,962,32.5548,-94.7807,1818,1005.0,17,9,2019
RentDigs.com,1.0,1.0,744,32.5548,-94.7807,1818,675.0,17,9,2019
RentDigs.com,2.0,2.0,996,32.5214,-94.8002,1818,805.0,17,9,2019
RentDigs.com,1.0,2.0,894,32.5214,-94.8002,1818,729.0,17,9,2019
RentDigs.com,1.0,2.0,929,33.4632,-94.0736,1818,790.0,17,9,2019
RentDigs.com,1.0,1.0,587,33.4632,-94.0736,1818,529.0,17,9,2019
RentDigs.com,1.0,2.0,850,33.1717,-96.4932,1818,975.0,17,9,2019
RentDigs.com,1.0,2.0,800,33.1472,-96.104,1818,785.0,17,9,2019
RentDigs.com,1.0,2.0,580,33.0023,-96.8406,1818,1013.0,17,9,2019
RentDigs.com,1.0,2.0,890,32.9455,-96.7962,1818,1117.0,17,9,2019
RentDigs.com,2.0,2.0,1092,32.9455,-96.7962,1818,1265.0,17,9,2019
RentDigs.com,1.0,3.0,590,32.6857,-96.6013,1818,625.0,17,9,2019
RentDigs.com,1.0,1.0,600,32.9954,-96.7849,1818,735.0,17,9,2019
RentDigs.com,1.5,1.0,839,32.9954,-96.7849,1818,881.0,17,9,2019
RentDigs.com,2.0,2.0,1069,32.9954,-96.7849,1818,1377.0,17,9,2019
RentDigs.com,2.0,2.0,970,32.9954,-96.7849,1818,1174.0,17,9,2019
RentDigs.com,2.5,2.0,1513,32.9661,-96.7988,1818,1545.0,17,9,2019
RentDigs.com,1.0,1.0,842,32.9661,-96.7988,1818,1015.0,17,9,2019
RentDigs.com,2.0,3.0,1851,32.9661,-96.7988,1818,2027.0,17,9,2019
RentDigs.com,1.0,1.0,776,32.9395,-96.8387,1818,1426.0,17,9,2019
RentDigs.com,1.0,1.0,710,32.9395,-96.8387,1818,1215.0,17,9,2019
RentDigs.com,1.0,1.0,776,32.9395,-96.8387,1818,1428.0,17,9,2019
RentDigs.com,2.0,3.0,1390,32.9395,-96.8387,1818,1694.0,17,9,2019
RentDigs.com,1.5,1.0,701,32.9108,-96.7321,1818,976.0,17,9,2019
RentDigs.com,1.0,1.0,540,32.9108,-96.7321,1818,737.0,17,9,2019
RentDigs.com,2.0,2.0,1014,32.9108,-96.7321,1818,1225.0,17,9,2019
RentDigs.com,1.0,1.0,700,32.9333,-96.7835,1818,825.0,17,9,2019
RentDigs.com,2.0,2.0,934,32.8772,-96.7093,1818,1062.0,17,9,2019
RentDigs.com,2.0,2.0,878,32.8772,-96.7093,1818,894.0,17,9,2019
RentDigs.com,1.0,1.0,504,32.8772,-96.7093,1818,575.0,17,9,2019
RentDigs.com,2.0,2.0,968,32.6692,-96.8751,1818,975.0,17,9,2019
RentDigs.com,2.0,2.0,968,32.6692,-96.8751,1818,975.0,17,9,2019
RentDigs.com,1.0,1.0,656,32.6692,-96.8751,1818,870.0,17,9,2019
RentDigs.com,1.0,1.0,672,32.6692,-96.8751,1818,885.0,17,9,2019
RentDigs.com,2.0,2.0,910,32.6692,-96.8751,1818,1111.0,17,9,2019
RentDigs.com,1.0,1.0,783,32.829,-96.8458,1818,1350.0,17,9,2019
RentDigs.com,1.0,1.0,848,32.829,-96.8458,1818,1367.0,17,9,2019
RentDigs.com,1.0,1.0,661,32.829,-96.8458,1818,793.0,17,9,2019
RentDigs.com,1.0,1.0,840,32.829,-96.8458,1818,1661.0,17,9,2019
RentDigs.com,1.0,1.0,790,32.829,-96.8458,1818,1395.0,17,9,2019
RentDigs.com,2.0,2.0,1219,32.829,-96.8458,1818,1730.0,17,9,2019
RentDigs.com,1.0,1.0,848,32.829,-96.8458,1818,1402.0,17,9,2019
RentDigs.com,2.0,2.0,1357,32.829,-96.8458,1818,2128.0,17,9,2019
RentDigs.com,1.0,1.0,766,32.829,-96.8458,1818,1205.0,17,9,2019
RentDigs.com,1.0,1.0,728,32.829,-96.8458,1818,1284.0,17,9,2019
RentDigs.com,2.0,2.0,1199,32.829,-96.8458,1818,1858.0,17,9,2019
RentDigs.com,1.0,1.0,813,32.7057,-96.8747,1818,810.0,17,9,2019
RentDigs.com,2.0,2.0,1002,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,2.0,2.0,1059,32.7057,-96.8747,1818,975.0,17,9,2019
RentDigs.com,2.0,2.0,996,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,1.0,752,32.878,-96.7511,1818,900.0,17,9,2019
RentDigs.com,1.0,1.0,472,32.878,-96.7511,1818,665.0,17,9,2019
RentDigs.com,1.0,1.0,590,32.878,-96.7511,1818,775.0,17,9,2019
RentDigs.com,2.5,2.0,846,32.878,-96.7511,1818,995.0,17,9,2019
RentDigs.com,2.0,2.0,1079,32.878,-96.7511,1818,2075.0,17,9,2019
RentDigs.com,2.0,2.0,1079,32.878,-96.7511,1818,2030.0,17,9,2019
RentDigs.com,1.0,1.0,752,32.878,-96.7511,1818,1522.0,17,9,2019
RentDigs.com,1.0,1.0,558,32.9012,-96.7916,1818,840.0,17,9,2019
RentDigs.com,1.0,1.0,486,32.9012,-96.7916,1818,945.0,17,9,2019
RentDigs.com,1.0,1.0,558,32.9012,-96.7916,1818,840.0,17,9,2019
RentDigs.com,1.0,1.0,486,32.9012,-96.7916,1818,830.0,17,9,2019
RentDigs.com,2.5,2.0,1439,32.9012,-96.7916,1818,1810.0,17,9,2019
RentDigs.com,1.0,1.0,550,32.9012,-96.7916,1818,835.0,17,9,2019
RentDigs.com,1.0,1.0,558,32.9012,-96.7916,1818,840.0,17,9,2019
RentDigs.com,1.0,1.0,558,32.9012,-96.7916,1818,840.0,17,9,2019
RentDigs.com,1.0,1.0,515,32.9012,-96.7916,1818,820.0,17,9,2019
RentDigs.com,1.0,1.0,558,32.9012,-96.7916,1818,840.0,17,9,2019
RentDigs.com,1.0,1.0,799,32.8938,-96.8614,1818,1375.0,17,9,2019
RentDigs.com,1.0,1.0,606,32.8239,-96.681,1818,800.0,17,9,2019
RentDigs.com,1.0,1.0,748,32.8239,-96.681,1818,785.0,17,9,2019
RentDigs.com,2.0,1.0,489,32.8239,-96.681,1818,695.0,17,9,2019
RentDigs.com,1.0,1.0,701,32.8239,-96.681,1818,775.0,17,9,2019
RentDigs.com,1.0,1.0,745,32.8239,-96.681,1818,859.0,17,9,2019
RentDigs.com,1.0,1.0,748,32.8239,-96.681,1818,785.0,17,9,2019
RentDigs.com,1.0,1.0,652,32.8239,-96.681,1818,819.0,17,9,2019
RentDigs.com,1.0,1.0,748,32.8239,-96.681,1818,789.0,17,9,2019
RentDigs.com,1.0,1.0,701,32.8239,-96.681,1818,775.0,17,9,2019
RentDigs.com,1.0,1.0,606,32.8239,-96.681,1818,810.0,17,9,2019
RentDigs.com,1.0,1.0,652,32.8239,-96.681,1818,694.0,17,9,2019
RentDigs.com,1.0,1.0,741,32.8239,-96.681,1818,825.0,17,9,2019
RentDigs.com,1.0,1.0,523,32.8239,-96.681,1818,630.0,17,9,2019
RentDigs.com,1.0,1.0,748,32.8239,-96.681,1818,844.0,17,9,2019
RentDigs.com,1.0,1.0,652,32.8239,-96.681,1818,729.0,17,9,2019
RentDigs.com,1.0,1.0,606,32.8239,-96.681,1818,760.0,17,9,2019
RentDigs.com,1.0,1.0,701,32.8239,-96.681,1818,775.0,17,9,2019
RentDigs.com,1.0,1.0,662,32.7693,-96.6848,1818,730.0,17,9,2019
RentDigs.com,2.0,2.0,923,32.7693,-96.6848,1818,860.0,17,9,2019
RentDigs.com,1.0,1.0,630,32.7693,-96.6848,1818,750.0,17,9,2019
RentDigs.com,1.0,1.0,630,32.7693,-96.6848,1818,750.0,17,9,2019
RentDigs.com,2.0,2.0,1336,32.7826,-96.777,1818,3145.0,17,9,2019
RentDigs.com,2.0,2.0,1344,32.7826,-96.777,1818,3195.0,17,9,2019
RentDigs.com,1.0,1.0,760,32.7826,-96.777,1818,1190.0,17,9,2019
RentDigs.com,1.0,1.0,720,32.7826,-96.777,1818,1127.0,17,9,2019
RentDigs.com,1.0,1.0,831,32.7826,-96.777,1818,2005.0,17,9,2019
RentDigs.com,1.0,1.0,682,32.7826,-96.777,1818,1160.0,17,9,2019
RentDigs.com,2.0,2.0,1336,32.7826,-96.777,1818,3105.0,17,9,2019
RentDigs.com,2.0,2.0,1099,32.7826,-96.777,1818,2605.0,17,9,2019
RentDigs.com,1.0,1.0,928,32.7826,-96.777,1818,1311.0,17,9,2019
RentDigs.com,2.0,2.0,1336,32.7826,-96.777,1818,3050.0,17,9,2019
RentDigs.com,1.0,1.0,508,32.7907,-96.7501,1818,881.0,17,9,2019
RentDigs.com,2.0,2.0,710,32.8631,-96.8742,1818,1100.0,17,9,2019
RentDigs.com,2.0,2.0,1162,32.8123,-96.8146,1818,1675.0,17,9,2019
RentDigs.com,1.0,1.0,754,32.8123,-96.8146,1818,1295.0,17,9,2019
RentDigs.com,1.0,2.0,890,32.7201,-96.6743,1818,955.0,17,9,2019
RentDigs.com,1.0,1.0,518,32.8261,-96.7472,1818,1060.0,17,9,2019
RentDigs.com,1.0,1.0,807,32.8261,-96.7472,1818,1199.0,17,9,2019
RentDigs.com,2.0,2.0,1059,32.8261,-96.7472,1818,1495.0,17,9,2019
RentDigs.com,1.0,1.0,748,32.8472,-96.827,1818,1104.0,17,9,2019
RentDigs.com,1.0,1.0,847,32.7863,-96.8205,1818,1963.0,17,9,2019
RentDigs.com,2.0,2.0,872,32.8302,-96.7724,1818,1525.0,17,9,2019
RentDigs.com,2.0,2.0,1214,32.8302,-96.7724,1818,1579.0,17,9,2019
RentDigs.com,1.0,1.0,723,32.8369,-96.7951,1818,1530.0,17,9,2019
RentDigs.com,1.0,1.0,805,32.8369,-96.7951,1818,1518.0,17,9,2019
RentDigs.com,2.0,3.0,1774,32.8004,-96.7887,1818,2848.0,17,9,2019
RentDigs.com,1.0,1.0,696,32.8004,-96.7887,1818,1534.0,17,9,2019
RentDigs.com,1.0,1.0,728,32.8004,-96.7887,1818,1635.0,17,9,2019
RentDigs.com,1.0,1.0,723,32.8004,-96.7887,1818,1092.0,17,9,2019
RentDigs.com,1.0,2.0,685,32.8004,-96.7887,1818,1441.0,17,9,2019
RentDigs.com,1.0,1.0,660,32.787,-96.7983,1818,1209.0,17,9,2019
RentDigs.com,1.0,1.0,644,32.787,-96.7983,1818,1259.0,17,9,2019
RentDigs.com,1.0,1.0,528,32.787,-96.7983,1818,1368.0,17,9,2019
RentDigs.com,2.0,2.0,993,32.5807,-97.138,1817,1281.0,18,9,2019
RentDigs.com,2.0,2.0,1276,32.5807,-97.138,1817,1628.0,18,9,2019
RentDigs.com,2.0,2.0,1084,32.5807,-97.138,1817,1500.0,18,9,2019
RentDigs.com,1.0,1.0,769,32.5807,-97.138,1817,1144.0,18,9,2019
RentDigs.com,1.0,1.0,784,32.5807,-97.138,1817,1118.0,18,9,2019
RentDigs.com,1.0,1.0,752,32.8243,-97.1793,1817,1035.0,18,9,2019
RentDigs.com,2.0,2.0,1046,32.9314,-97.0956,1817,1729.0,18,9,2019
RentDigs.com,1.0,2.0,1060,32.8255,-97.1039,1817,1014.0,18,9,2019
RentDigs.com,2.0,2.0,1060,32.8255,-97.1039,1817,1150.0,18,9,2019
RentDigs.com,1.0,1.0,570,32.8255,-97.1039,1817,838.0,18,9,2019
RentDigs.com,1.0,1.0,714,32.8255,-97.1039,1817,798.0,18,9,2019
RentDigs.com,1.0,1.0,771,32.8255,-97.1039,1817,1010.0,18,9,2019
RentDigs.com,1.0,1.0,913,32.8255,-97.1039,1817,814.0,18,9,2019
RentDigs.com,2.0,3.0,1490,32.8255,-97.1039,1817,1631.0,18,9,2019
RentDigs.com,1.0,1.0,716,32.8255,-97.1039,1817,737.0,18,9,2019
RentDigs.com,2.0,2.0,946,32.8524,-97.0886,1817,1263.0,18,9,2019
RentDigs.com,1.0,1.0,500,32.5284,-97.3119,1817,625.0,18,9,2019
RentDigs.com,2.0,2.0,1098,32.8281,-97.145,1817,1295.0,18,9,2019
RentDigs.com,1.0,1.0,664,32.8281,-97.145,1817,817.0,18,9,2019
RentDigs.com,1.0,1.0,664,32.8281,-97.145,1817,832.0,18,9,2019
